stop_id,stop_code,stop_name,stop_lon,stop_lat,location_type,stop_display,wheelchair_boarding,stop_abribus
45059,45059,Montée du Moulin / La Périère,-73.58161,45.675477,0,0,2,0
45060,45060,Montée du Moulin / galeries du Moulin,-73.583,45.677052,0,0,2,1
CP45060,45060,Montée du Moulin / galeries du Moulin,-73.583,45.677052,0,0,2,1
45061,45061,Montée du Moulin / La Périère,-73.58198,45.675647,0,0,2,0
45062,45062,Montée du Moulin / Marius-Barbeau,-73.57993,45.67366,0,0,1,1
45063,45063,Daniel-Johnson / face au Leon,-73.74878,45.56167,0,0,1,1
45065,45065,Belleville / Boissy,-73.64583,45.606154,0,0,2,0
45066,45066,Principale / Maurice,-73.81994,45.529511,0,0,2,0
CP45067,45067,Place Paul-Kane,-73.6506,45.633167,0,0,2,1
45068,45068,Maurice-Cullen / Ernest-Cormier,-73.65154,45.628813,0,0,2,0
45069,45069,Maurice-Cullen / face au 5555,-73.6493,45.626782,0,0,2,0
45071,45071,Montée Saint-François / face à l'établissement Leclerc,-73.64903,45.620727,0,0,2,0
45072,45072,Maurice-Cullen / Ernest-Cormier,-73.6517,45.62921,0,0,2,0
45074,45074,Maurice-Cullen / Montée Saint-François,-73.65229,45.623712,0,0,2,0
45076,45076,Ernest-Cormier / face au 5540,-73.65332,45.628144,0,0,2,0
46007,46007,Samson / Lévesque,-73.75555,45.52952,0,0,1,0
46008,46008,Samson / 2e Rue,-73.75397,45.530639,0,0,1,0
46009,46009,Samson / 95e Avenue,-73.75395,45.531053,0,0,1,0
46010,46010,Samson / Lévesque,-73.75552,45.52988,0,0,1,0
46011,46011,Samson / Gravel,-73.81691,45.52412,0,0,2,0
CP46011,46011,Samson / Gravel,-73.81691,45.52412,0,0,2,0
46012,46012,Notre-Dame / Charles-Best,-73.73691,45.544771,0,0,2,0
46013,46013,Notre-Dame / Face au 3050,-73.73488,45.546234,0,0,2,1
46014,46014,Notre-Dame / face au 2999,-73.73224,45.548841,0,0,2,0
46015,46015,Notre-Dame / Armand-Frappier,-73.72912,45.550133,0,0,2,0
46016,46016,de la Concorde / Le Corbusier,-73.72146,45.554769,0,0,2,0
46018,46018,de la Concorde / Lucien-Paiement,-73.71987,45.556019,0,0,2,1
46019,46019,Notre-Dame / face au 2999,-73.7336,45.548464,0,0,2,0
46020,46020,Notre-Dame / face au 3055,-73.73562,45.5458,0,0,2,1
46021,46021,Notre-Dame / Alton-Goldbloom,-73.73804,45.544623,0,0,1,0
CP46022,46022,Gare Vimont,-73.74272,45.604111,0,0,2,0
46023,46023,Rio / Cyrille-Delage,-73.74135,45.608619,0,0,1,0
46024,46024,Paul-Kane / Face au 800,-73.65019,45.633012,0,0,2,0
46025,46025,Paul-Kane / Ernest-Cormier,-73.64904,45.631623,0,0,2,0
46028,46028,Ernest-Cormier / Montée Saint-François,-73.65475,45.627445,0,0,2,0
46029,46029,Montée Saint-François / Maurice-Cullen,-73.65284,45.623979,0,0,2,1
46030,46030,Montée Saint-François / face au 535,-73.6492,45.620645,0,0,2,0
46031,46031,Lévesque / Montrose,-73.66179,45.587776,0,0,2,0
46032,46032,Place Maurice-Cullen / face au 5750,-73.6487,45.62654,0,0,2,0
CP46033,46033,Ernest-Cormier / Paul-Kane,-73.64893,45.631336,0,0,2,0
CP46035,46035,Ampère / de Royan,-73.70906,45.562261,0,0,1,0
46036,46036,Ampère / de Saumur,-73.71054,45.564912,0,0,1,0
46037,46037,Ampère / de Chamonix,-73.70998,45.566578,0,0,2,0
46038,46038,Ampère / du Souvenir,-73.70952,45.567974,0,0,2,0
46039,46039,Ampère / de Perigueux,-73.71084,45.569213,0,0,1,0
46040,46040,Ampère / de Chevillon,-73.71265,45.570874,0,0,1,0
46041,46041,Fleetwood / face au 1655,-73.71093,45.572488,0,0,2,0
46042,46042,voie de service Saint-Martin / Fleetwood,-73.71437,45.574965,0,0,1,0
46043,46043,voie de service Saint-Martin / de Sillery,-73.7146,45.575379,0,0,2,0
46044,46044,de Sillery / de Bastogne,-73.71686,45.577966,0,0,1,0
46045,46045,de Tripoli / de Sillery,-73.71672,45.579347,0,0,1,0
46046,46046,de Tripoli / Saurel,-73.71859,45.58104,0,0,2,0
46047,46047,de Tripoli / Valois,-73.72112,45.583339,0,0,1,0
46048,46048,Valois / de Mexico,-73.71932,45.584494,0,0,1,0
46049,46049,de Mexico / face au 2271,-73.72069,45.586092,0,0,2,0
CP46050,46050,de Mexico / face au 2329,-73.72152,45.586839,0,0,1,0
46051,46051,de Villars / Vallières,-73.7204,45.587758,0,0,2,0
46052,46052,Vallières / Voltaire,-73.71864,45.586403,0,0,1,0
46053,46053,Vallières / de Valognes,-73.71666,45.585813,0,0,1,0
46054,46054,Vallières / Richard,-73.71458,45.584692,0,0,2,0
46055,46055,Vallières / Renaud,-73.71294,45.582302,0,0,2,0
46056,46056,Vallières / de Sillery,-73.71291,45.580169,0,0,1,0
46057,46057,Vallières / Saint-Martin,-73.71072,45.578257,0,0,1,0
46058,46058,Valois / de Tripoli,-73.72104,45.583779,0,0,1,0
46059,46059,de Tripoli / Saurel,-73.71902,45.581174,0,0,2,0
46060,46060,de Tripoli / de Sillery,-73.71671,45.5791,0,0,2,0
46062,46062,Fleetwood / face au 1685,-73.71308,45.574149,0,0,1,0
46063,46063,Fleetwood / de Chevillon,-73.71098,45.572263,0,0,1,0
46064,46064,De Chevillon / Ampère,-73.71279,45.571018,0,0,1,0
46065,46065,Ampère / de Chevillon,-73.71121,45.569329,0,0,1,0
46066,46066,Ampère / de Chamonix,-73.70996,45.566839,0,0,1,0
46067,46067,Ampère / de Saumur,-73.71082,45.565065,0,0,1,0
CP46068,46068,Ampère / de Royan,-73.70888,45.561748,0,0,1,0
46069,46069,Industriel / face au 4078,-73.75299,45.599862,0,0,2,0
46070,46070,Industriel / Dagenais,-73.75124,45.598214,0,0,2,0
46071,46071,Dagenais / Garand,-73.754,45.596219,0,0,2,1
46072,46072,Dagenais / face au 1605,-73.75567,45.594659,0,0,2,0
46073,46073,Dagenais / Garand,-73.75764,45.593484,0,0,2,0
46074,46074,Le Corbusier / face au 3520,-73.75921,45.591607,0,0,2,1
CP46074,46074,Le Corbusier / face au 3520,-73.75921,45.591607,0,0,2,1
46075,46075,Berlier / Le Corbusier,-73.74708,45.58211,0,0,2,0
46076,46076,Berlier / Bergman,-73.74554,45.583109,0,0,2,0
46077,46077,Berlier / face au 1400,-73.74331,45.58495,0,0,2,0
46078,46078,Berlier / face au 1146,-73.74208,45.585933,0,0,2,1
46079,46079,Berlier / Industriel,-73.73971,45.587783,0,0,2,0
46080,46080,Robin / Ampère,-73.70345,45.557,0,0,2,0
46081,46081,Robin / Perrin,-73.70086,45.558262,0,0,2,0
46082,46082,Robin / 15e Rue,-73.69863,45.559346,0,0,2,0
46083,46083,Robin / 15e Rue,-73.69926,45.559354,0,0,2,0
46084,46084,Robin / Perrin,-73.70085,45.558586,0,0,2,0
46085,46085,Robin / Ampère,-73.70391,45.55709,0,0,2,0
46087,46087,Industriel / Dagenais,-73.75128,45.598639,0,0,2,0
46088,46088,Industriel / face au 4133,-73.75283,45.599971,0,0,2,0
46094,46094,Industriel / face au 4000,-73.75024,45.597253,0,0,2,0
CP46095,46095,Industriel / Berlier,-73.73984,45.587944,0,0,2,1
46096,46096,Industriel / Cunard,-73.73295,45.581948,0,0,2,0
CP46096,46096,Industriel / Cunard,-73.73295,45.581948,0,0,2,0
46097,46097,Industriel / Munck,-73.72982,45.579266,0,0,2,1
46099,46099,Industriel / Cunard,-73.73229,45.581967,0,0,2,0
CP46099,46099,Industriel / Cunard,-73.73229,45.581967,0,0,2,0
CP46100,46100,Industriel / Berlier,-73.73931,45.587981,0,0,2,0
46101,46101,Industriel / Saint-Elzéar,-73.74127,45.589651,0,0,2,0
46102,46102,Industriel / Michelin,-73.74377,45.591904,0,0,2,0
46103,46103,Industriel / Bergar,-73.74602,45.593936,0,0,2,0
46104,46104,Industriel / face au 3885,-73.74763,45.595389,0,0,2,0
46105,46105,Industriel / face au 4001,-73.74982,45.597371,0,0,2,0
46106,46106,Principale / face au 195,-73.80033,45.535152,0,0,2,0
46109,46109,Notre-Dame / Armand-Frappier,-73.72946,45.550261,0,0,2,0
46110,46110,Pie-IX / des Ambassadeurs,-73.676,45.624476,0,0,1,0
46111,46111,Pie-IX / de la Duchesse,-73.67361,45.622069,0,0,1,1
46112,46112,Pie-IX / de la Duchesse,-73.67307,45.622024,0,0,1,0
46113,46113,Pie-IX / des Ambassadeurs,-73.67545,45.624441,0,0,1,0
46114,46114,Saint-Martin / Lesage,-73.66765,45.611073,0,0,1,1
46115,46115,Saint-Martin / face au 3450,-73.67198,45.609384,0,0,2,0
46116,46116,Saint-Martin / Jolicoeur,-73.67579,45.607191,0,0,2,1
46117,46117,Saint-Martin / D'Auteuil,-73.67727,45.605236,0,0,1,1
46118,46118,Saint-Martin / Jolicoeur,-73.6752,45.607249,0,0,1,0
46119,46119,Saint-Martin / face au 3351,-73.67187,45.609096,0,0,1,0
46120,46120,Saint-Martin / Lesage,-73.6671,45.61094,0,0,1,0
46121,46121,Dagenais / 47e Avenue,-73.8644,45.54903,0,0,2,0
46122,46122,Dagenais / 59e Avenue,-73.8603,45.550762,0,0,2,0
46123,46123,Dagenais / Panneton,-73.857,45.551969,0,0,2,0
46124,46124,Dagenais / Maheux,-73.8505,45.554383,0,0,2,0
46125,46125,Dagenais / face au 4485,-73.84774,45.555462,0,0,2,0
46126,46126,Dagenais / Face au 4476,-73.84578,45.55617,0,0,2,1
CP46127,46127,Dagenais / Urgel,-73.83861,45.558837,0,0,2,0
46128,46128,Dagenais / Russell,-73.83346,45.560759,0,0,2,0
46129,46129,Dagenais / Montée Sauriol,-73.82901,45.563418,0,0,2,0
46130,46130,Dagenais / Montée Sauriol,-73.82889,45.563814,0,0,2,0
46131,46131,Dagenais / Russell,-73.83322,45.561,0,0,2,0
CP46132,46132,Dagenais / Urgel,-73.83869,45.558989,0,0,2,0
46133,46133,Dagenais / Face au 4463,-73.84577,45.556314,0,0,2,0
46134,46134,Dagenais / face au 4499,-73.84806,45.55547,0,0,2,0
46135,46135,Dagenais / Maheux,-73.85046,45.554563,0,0,2,0
46136,46136,Dagenais / Panneton,-73.85685,45.552176,0,0,2,0
46137,46137,Dagenais / 1e Avenue,-73.86021,45.550915,0,0,2,0
46138,46138,Dagenais / Arthur-Sauvé,-73.86492,45.549091,0,0,2,0
46139,46139,Fafard / Fauteux,-73.7723,45.548693,0,0,2,0
46140,46140,Fafard / Louis-Payette,-73.77491,45.550827,0,0,2,0
46141,46141,Fafard / Gendreau,-73.77588,45.554929,0,0,2,0
46142,46142,Fafard / Favreau,-73.7738,45.556149,0,0,2,1
46143,46143,Favreau / Place Favreau,-73.77232,45.555046,0,0,2,0
46144,46144,Tessier / Dumouchel,-73.73733,45.570682,0,0,2,0
46145,46145,Tessier / Bach,-73.73491,45.571695,0,0,2,1
46147,46147,Tessier / Bach,-73.73567,45.571792,0,0,2,0
46148,46148,Tessier / Le Corbusier,-73.73826,45.570392,0,0,2,0
46149,46149,Fafard / Goyer,-73.77417,45.556094,0,0,2,0
46150,46150,Fafard / Gendreau,-73.77577,45.555166,0,0,2,0
46151,46151,Fafard / Légaré,-73.77736,45.553189,0,0,2,0
46152,46152,Fafard / Fauteux,-73.77269,45.548773,0,0,2,0
46153,46153,Fafard / Saint-Martin,-73.77172,45.547947,0,0,2,0
46154,46154,de Blois / Champlain,-73.67734,45.593142,0,0,2,0
46155,46155,de Blois / Richer,-73.67823,45.591935,0,0,2,0
46156,46156,de Blois / de la Mauricie,-73.67982,45.590916,0,0,2,0
46157,46157,Fernand-Séguin / Fiset,-73.68594,45.586758,0,0,2,0
46158,46158,Fernand-Séguin / Victor-Morin,-73.68735,45.585719,0,0,2,0
CP46159,46159,Fernand-Séguin / Notre-Dame-de-Fatima,-73.68819,45.585279,0,0,2,0
46160,46160,Fernand-Séguin / Victor-Morin,-73.68748,45.585493,0,0,2,0
46161,46161,Fernand-Séguin / Fiset,-73.68591,45.586497,0,0,2,0
46162,46162,Fernand-Séguin / de Blois,-73.68579,45.587775,0,0,2,0
46163,46163,de Blois / de la Mauricie,-73.6798,45.590718,0,0,2,0
46164,46164,de Blois / Richer,-73.67823,45.591746,0,0,2,0
46165,46165,de Blois / Champlain,-73.67717,45.59299,0,0,2,0
46166,46166,Honoré-Mercier / Claude-Henri-Grignon,-73.78263,45.606068,0,0,1,0
46167,46167,Honoré-Mercier / Arthur-Buies,-73.78213,45.604294,0,0,1,0
46168,46168,Honoré-Mercier / de la Renaissance,-73.78152,45.601967,0,0,1,1
46169,46169,de la Renaissance / des Patriotes,-73.77829,45.601894,0,0,1,0
46170,46170,de la Renaissance / des Rossignols,-73.77558,45.603341,0,0,2,0
46171,46171,des Rossignols / du Passerin,-73.77437,45.602687,0,0,2,0
46172,46172,des Rossignols / Des Bernaches,-73.77389,45.601064,0,0,1,0
46173,46173,des Rossignols / De La Volière,-73.77336,45.599009,0,0,1,0
46174,46174,des Rossignols / du Faisan,-73.77296,45.597318,0,0,1,0
46175,46175,des Rossignols / de la Perdriole,-73.77286,45.595887,0,0,1,0
46176,46176,des Rossignols / de la Perdriole,-73.77275,45.594123,0,0,1,0
46177,46177,des Rossignols / des Oiseaux,-73.77229,45.592137,0,0,1,1
CP46178,46178,des Rossignols / Dagenais,-73.76946,45.586608,0,0,2,0
46179,46179,des Rossignols / face au 5600,-73.76881,45.585384,0,0,2,0
46180,46180,Michelin / des Rossignols,-73.76717,45.582602,0,0,2,0
46181,46181,Michelin / face au 2460,-73.76498,45.584273,0,0,2,0
46182,46182,Michelin / Le Chatelier,-73.76245,45.58483,0,0,2,0
46183,46183,Michelin / Montée Saint-Aubin,-73.75865,45.584682,0,0,2,0
46184,46184,Michelin / Delaunay,-73.75541,45.585481,0,0,2,0
46186,46186,de la Concorde / Laval,-73.71297,45.559329,0,0,1,1
46187,46187,Michelin / Le Corbusier,-73.75418,45.58633,0,0,2,0
46189,46189,Michelin / Montée Saint-Aubin,-73.75822,45.5848,0,0,2,0
46190,46190,Michelin / Le Chatelier,-73.76213,45.585007,0,0,2,0
46191,46191,Michelin / face au 2460,-73.76517,45.584358,0,0,2,0
46192,46192,Michelin / des Rossignols,-73.76781,45.58269,0,0,2,0
CP46193,46193,des Rossignols / Dagenais,-73.76862,45.585533,0,0,2,0
46194,46194,des Rossignols / des Oiseaux,-73.772,45.591912,0,0,1,0
46195,46195,des Rossignols / de la Perdriole,-73.77249,45.593954,0,0,1,0
46196,46196,des Rossignols / de la Perdriole,-73.77262,45.595726,0,0,1,0
46197,46197,des Rossignols / du Faisan,-73.7727,45.597134,0,0,1,0
46198,46198,des Rossignols / de la Volière,-73.77307,45.598821,0,0,1,0
46199,46199,des Rossignols / Des Bernaches,-73.7736,45.600916,0,0,1,0
46200,46200,des Rossignols / du Passerin,-73.77412,45.602561,0,0,2,0
46201,46201,de la Renaissance / des Rossignols,-73.77531,45.603512,0,0,2,0
46202,46202,de la Renaissance / des Patriotes,-73.77803,45.602111,0,0,1,0
46203,46203,Honoré-Mercier / de la Renaissance,-73.78121,45.60177,0,0,1,0
46204,46204,Honoré-Mercier / Arthur-Buies,-73.78162,45.603911,0,0,1,0
46205,46205,Honoré-Mercier / Claude-Henri-Grignon,-73.78235,45.605952,0,0,1,0
46214,46214,des Oiseaux / des Choucas,-73.76926,45.593323,0,0,2,0
46215,46215,des Oiseaux / des Piverts,-73.76943,45.594681,0,0,2,0
46216,46216,des Oiseaux / de la Volière (est),-73.7686,45.596955,0,0,2,0
46217,46217,des Oiseaux / des Cardinaux,-73.76528,45.597723,0,0,2,0
46218,46218,des Oiseaux / de l'Équerre,-73.76249,45.598359,0,0,2,0
46219,46219,Le Corbusier / des Orioles,-73.76152,45.594963,0,0,2,0
46220,46220,Le Corbusier / Petite-Côte,-73.76129,45.59416,0,0,2,0
46221,46221,Le Corbusier / Dagenais,-73.76032,45.592523,0,0,2,0
46222,46222,Le Corbusier / Petite-Côte,-73.76089,45.594017,0,0,2,0
46223,46223,Le Corbusier / des Orioles,-73.76123,45.595284,0,0,1,0
46224,46224,des Oiseaux / de l'Équerre,-73.76307,45.598481,0,0,2,0
46225,46225,des Oiseaux / des Cardinaux,-73.765,45.598039,0,0,2,0
46226,46226,des Oiseaux / de la Volière (est),-73.76831,45.597259,0,0,2,0
46227,46227,des Oiseaux / des Piverts,-73.76979,45.594824,0,0,2,0
46228,46228,des Oiseaux / des Choucas,-73.76958,45.593567,0,0,2,0
46229,46229,des Oiseaux / des Rossignols,-73.77198,45.592134,0,0,2,0
CP46238,46238,Saint-Martin / Carole,-73.82433,45.53282,0,0,1,0
46239,46239,Saint-Martin / Violette,-73.82141,45.533916,0,0,2,0
46240,46240,Saint-Martin / de l'Hôtel-de-Ville,-73.81956,45.534686,0,0,2,0
46241,46241,de l'Hôtel-de-Ville / Muguet,-73.81784,45.533017,0,0,2,0
46242,46242,de l'Hôtel-de-Ville / Principale,-73.81569,45.530791,0,0,2,0
46243,46243,Daniel-Johnson / Saint-Martin,-73.74497,45.558269,0,0,1,0
46244,46244,de l'Hôtel-de-Ville / Muguet,-73.81746,45.533018,0,0,1,0
46245,46245,de l'Hôtel-de-Ville / Saint-Martin,-73.81882,45.5344,0,0,2,0
46246,46246,Saint-Martin / Violette,-73.82133,45.534267,0,0,1,0
CP46247,46247,Saint-Martin / Carole,-73.82423,45.533189,0,0,1,0
CP46260,46260,Notre-Dame-de-Fatima / Saint-Martin,-73.6947,45.590829,0,0,2,1
46261,46261,Notre-Dame-de-Fatima / Kirouac,-73.69143,45.587892,0,0,2,0
CP46262,46262,Notre-Dame-de-Fatima / Saint-Martin,-73.69488,45.591224,0,0,2,0
CP46263,46263,Montée Montrougeau / Sainte-Rose,-73.81651,45.582683,0,0,2,1
46264,46264,Dagenais / Éricka,-73.78655,45.579756,0,0,2,1
46265,46265,Dagenais / face au 2896,-73.78241,45.580806,0,0,2,0
46266,46266,Dagenais / William-Price,-73.77499,45.583528,0,0,2,0
46269,46269,Dagenais / William-Price,-73.77474,45.583897,0,0,2,0
46270,46270,Dagenais / face au 2907,-73.78233,45.580961,0,0,2,0
46271,46271,Dagenais / Forand,-73.78662,45.579963,0,0,2,0
46272,46272,du Bord-de-l'Eau / Maisonneuve,-73.81106,45.520294,0,0,2,0
46273,46273,du Bord-de-l'Eau / Janson,-73.80737,45.519557,0,0,2,0
46274,46274,du Bord-de-l'Eau / Maisonneuve,-73.81124,45.520401,0,0,2,0
46275,46275,Curé-Labelle / Cloutier,-73.79156,45.608367,0,0,2,0
46276,46276,Curé-Labelle / Marc-Aurèle-Fortin,-73.79067,45.605043,0,0,2,0
46277,46277,Curé-Labelle / face au 200,-73.79032,45.605302,0,0,2,0
46278,46278,Curé-Labelle / Roi-du-Nord,-73.79085,45.607055,0,0,2,0
46280,46280,Jolibourg / du Bord-de-l'Eau,-73.85284,45.523862,0,0,2,0
46281,46281,Jolibourg / Matane,-73.85925,45.528935,0,0,2,0
CP46282,46282,Jolibourg / Matane,-73.86123,45.530458,0,0,2,0
46283,46283,Saint-Antoine / Arthur-Sauvé,-73.85761,45.540395,0,0,2,0
46284,46284,Saint-Antoine / Fernando-Pessoa,-73.8608,45.539044,0,0,2,0
46285,46285,Saint-Antoine / Fernando-Pessoa,-73.86277,45.53866,0,0,2,0
46286,46286,Saint-Antoine / face au parc Laval-Ouest,-73.86703,45.537783,0,0,2,0
46287,46287,Saint-Antoine / 17e Avenue,-73.86904,45.537038,0,0,2,0
46288,46288,Saint-Antoine / Marie-Le Franc,-73.87134,45.536032,0,0,2,0
46289,46289,Saint-Antoine / 3e Avenue,-73.87542,45.535011,0,0,2,0
46290,46290,Saint-Antoine / 3e Avenue,-73.8753,45.534889,0,0,2,0
46291,46291,Saint-Antoine / Marie-Le Franc,-73.87142,45.535834,0,0,2,0
46292,46292,Saint-Antoine / André-Maurois,-73.8692,45.536867,0,0,2,1
46293,46293,Saint-Antoine / parc Laval-Ouest,-73.86699,45.537675,0,0,2,0
46294,46294,Saint-Antoine / FACE AU 3155,-73.86286,45.538525,0,0,2,0
46295,46295,Saint-Antoine / Fernando-Pessoa,-73.86076,45.538936,0,0,2,0
46296,46296,Saint-Antoine / Arthur-Sauvé,-73.85716,45.540432,0,0,2,0
CP46297,46297,Jolibourg / Matane,-73.86165,45.530466,0,0,2,0
46298,46298,Jolibourg / Matane,-73.85962,45.529006,0,0,2,0
46299,46299,Jolibourg / de Val-Brillant,-73.85795,45.527868,0,0,2,0
CP46300,46300,Mirelle / Chartrand,-73.58124,45.665115,0,0,2,0
46301,46301,Chartrand / Montée du Moulin,-73.57441,45.668197,0,0,2,0
46302,46302,des Rossignols / du Viréo,-73.77181,45.590325,0,0,1,0
46303,46303,Rio / Place Rio,-73.74533,45.612079,0,0,1,0
46304,46304,de l'Avenir / du Souvenir,-73.72316,45.562018,0,0,1,0
46305,46305,de Belgrade / Cyrille-Delage,-73.74176,45.614656,0,0,2,0
CP46306,46306,Montée Saint-François / face au 161,-73.64782,45.619639,0,0,2,0
46307,46307,Curé-Labelle / face au Funtropolis,-73.78484,45.571905,0,0,2,0
46308,46308,Curé-Labelle / face au 707,-73.78599,45.589629,0,0,2,0
46309,46309,Curé-Labelle / face au 707,-73.78621,45.588884,0,0,2,0
CP46311,46311,Pie-IX / de l'Empereur,-73.67854,45.626834,0,0,1,0
46312,46312,Pie-IX / du Sénateur,-73.67713,45.625528,0,0,1,1
46313,46313,Pie-IX / du Caporal,-73.67658,45.625492,0,0,1,0
CP46314,46314,Pie-IX / de l'Empereur,-73.67832,45.626974,0,0,1,0
46315,46315,Michelin / Delaunay,-73.75606,45.585327,0,0,2,0
46316,46316,Curé-Labelle / de la Renaissance,-73.7897,45.601555,0,0,2,1
46317,46317,Curé-Labelle / de la Renaissance,-73.78946,45.602228,0,0,2,0
CP46318,46318,Curé-Labelle / Sainte-Rose,-73.79218,45.610444,0,0,2,0
CP46319,46319,Curé-Labelle / Sainte-Rose,-73.79206,45.610876,0,0,2,0
46320,46320,Ampère / du Souvenir,-73.70982,45.567991,0,0,1,0
46321,46321,Fleetwood / face au 1685,-73.7129,45.574273,0,0,2,0
46322,46322,de l'Hôtel-de-Ville / Principale,-73.81526,45.530712,0,0,2,0
46323,46323,Cousteau / Sainte-Rose,-73.84228,45.568103,0,0,2,0
CP46324,46324,des Îles / Lévesque,-73.75072,45.529261,0,0,1,0
46325,46325,Sainte-Rose / Stéphanie,-73.84374,45.567139,0,0,2,0
46326,46326,Gabriel / Gilles,-73.79288,45.582305,0,0,2,0
46327,46327,Lévesque / D'Auteuil,-73.66051,45.589316,0,0,2,0
46328,46328,Daniel-Johnson / Saint-Martin,-73.74508,45.557878,0,0,1,0
46329,46329,Montée Saint-François / Ernest-Cormier,-73.6555,45.626612,0,0,2,0
CP46330,46330,Gare Sainte-Rose,-73.76583,45.625801,0,0,1,0
CP46331,46331,Gare Sainte-Rose,-73.76571,45.625637,0,0,2,0
46332,46332,Chomedey / Saint-Elzéar,-73.76852,45.571935,0,0,2,0
46333,46333,Maurice-Cullen / face au 5555,-73.64938,45.626849,0,0,2,0
46334,46334,Place Maurice-Cullen / face au 5570,-73.64739,45.625102,0,0,2,0
46335,46335,Place Maurice-Cullen / face au 5750,-73.64869,45.626526,0,0,2,0
46336,46336,Ernest-Cormier / face au 5540,-73.65358,45.628177,0,0,2,0
CP46337,46337,Montée Saint-François / face au 200,-73.64784,45.619444,0,0,2,0
46339,46339,Place Maurice-Cullen / face au 5700,-73.64714,45.625153,0,0,2,0
46340,46340,Dagenais / face au 4690,-73.85413,45.553048,0,0,2,0
46341,46341,Dagenais / face au 4690,-73.85411,45.553202,0,0,2,0
46342,46342,des Laurentides / Bergeron,-73.74831,45.653127,0,0,2,0
46343,46343,des Laurentides / Bergeron,-73.74812,45.652741,0,0,2,0
46344,46344,Bellerose / de Castellane,-73.74184,45.6068,0,0,2,0
46345,46345,Bellerose / de Castellane,-73.74189,45.607034,0,0,2,0
46347,46347,Lévesque / 70e Avenue,-73.73073,45.536772,0,0,1,0
46349,46349,Lévesque / Curé-Labelle,-73.73145,45.536878,0,0,1,0
46350,46350,Maurice-Cullen / Ernest-Cormier,-73.65177,45.629276,0,0,2,0
46353,46353,Vanier / Place Chénier,-73.65967,45.61373,0,0,1,0
46354,46354,Lévesque / 77e Avenue,-73.737,45.535208,0,0,1,0
46355,46355,Le Corbusier / Le Carrefour,-73.74167,45.572796,0,0,2,0
46356,46356,des Châteaux / Chomedey,-73.74802,45.553769,0,0,1,0
46364,46364,de l'Empereur / du Sénateur,-73.68204,45.625895,0,0,1,0
46365,46365,de l'Empereur / des Ambassadeurs,-73.68389,45.624914,0,0,1,0
46366,46366,des Ambassadeurs / des Généraux,-73.68174,45.622173,0,0,1,0
46367,46367,des Gouverneurs / des Généraux,-73.68251,45.620345,0,0,1,0
46368,46368,des Gouverneurs / de l'Adjudant,-73.68048,45.619277,0,0,1,0
46369,46369,des Gouverneurs / du Vicomte,-73.67962,45.61711,0,0,1,0
CP46370,46370,des Gouverneurs / des Aristocrates,-73.67938,45.6164,0,0,1,0
CP46376,46376,des Gouverneurs / du Vicomte,-73.6791,45.616355,0,0,1,0
46377,46377,des Gouverneurs / de l'Adjudant,-73.68014,45.619179,0,0,1,0
46378,46378,des Gouverneurs / des Généraux,-73.68258,45.620597,0,0,1,0
46379,46379,des Ambassadeurs / des Généraux,-73.68167,45.622362,0,0,1,0
46380,46380,des Ambassadeurs / de l'Empereur,-73.68378,45.624734,0,0,1,0
46381,46381,de l'Empereur / du Sénateur,-73.68213,45.625646,0,0,1,0
CP46382,46382,Gare Vimont,-73.74282,45.604216,0,0,2,0
CP46383,46383,Boucle Montgolfier,-73.78064,45.532812,0,0,2,1
46384,46384,Henri-Bourassa / Oscar,-73.65046,45.582926,0,0,2,0
46385,46385,Henri-Bourassa / Oscar,-73.65091,45.583098,0,0,2,0
46386,46386,Montée Masson / Boisclerc,-73.63808,45.661358,0,0,2,0
46387,46387,Montée Masson / Boisclerc,-73.63795,45.661628,0,0,2,0
46388,46388,Industriel / Bellerose,-73.75009,45.598505,0,0,2,0
46389,46389,Dagenais / Industriel,-73.74961,45.599171,0,0,2,0
46390,46390,Louis-Payette / Curé-Labelle,-73.76729,45.556669,0,0,2,0
46391,46391,René-Laennec / de Chaville,-73.73136,45.626852,0,0,1,0
46392,46392,René-Laennec / de Chaville,-73.73178,45.626743,0,0,1,0
46393,46393,Favreau / Place Favreau,-73.77193,45.554957,0,0,2,0
46394,46394,Favreau / Louis-Payette,-73.77085,45.553879,0,0,2,0
46395,46395,Maurice-Cullen / Ernest-Cormier,-73.65148,45.628741,0,0,2,0
46396,46396,de Belgrade / Rio,-73.74607,45.613252,0,0,2,0
46397,46397,des Terrasses / Sicard,-73.76494,45.634797,0,0,2,0
46398,46398,des Terrasses / Sicard,-73.76501,45.634554,0,0,2,0
46399,46399,Montée Saint-François / face au pénitencier,-73.64649,45.618408,0,0,2,0
46400,46400,Montée Masson / Marcel-Villeneuve,-73.64386,45.652475,0,0,2,0
46401,46401,Montée Masson / Marcel-Villeneuve,-73.6435,45.652672,0,0,2,0
46402,46402,des Rossignols / face au 5755,-73.76963,45.587113,0,0,2,0
CP46403,46403,P.-É.-Borduas / Sainte-Rose,-73.80091,45.603448,0,0,1,0
46406,46406,Principale / Marjolaine,-73.8048,45.533322,0,0,2,0
46407,46407,Principale / Marjolaine,-73.805,45.533187,0,0,2,0
46408,46408,du Souvenir / face au 5275,-73.77821,45.533282,0,0,2,0
46409,46409,Élodie-Boucher / face à l'académie Étoile du Nord,-73.78011,45.530506,0,0,2,0
